application_id,gender,international,gpa,major,race,gmat,work_exp,work_industry,admission
417,Male,False,3.26,STEM,White,650.0,5.0,Consulting,Reject
418,Female,False,3.07,STEM,Asian,630.0,5.0,Technology,Waitlist
419,Male,False,3.07,Business,White,570.0,,Consulting,Reject
420,Male,True,3.11,,,620.0,5.0,Health Care,Reject
421,Male,False,3.21,,Black,700.0,5.0,Nonprofit/Gov,Reject
422,Male,False,3.29,Humanities,Asian,640.0,6.0,Investment Banking,Reject
423,,False,3.39,Business,Asian,710.0,3.0,PE/VC,Reject
424,Male,False,,Business,White,650.0,4.0,Investment Banking,Reject
425,Male,False,3.23,STEM,Black,680.0,5.0,Consulting,Reject
427,Male,True,3.12,Humanities,,630.0,4.0,PE/VC,Reject
428,Female,False,3.23,,Black,630.0,5.0,PE/VC,Reject
429,Male,True,3.34,Humanities,,760.0,4.0,Consulting,Reject
430,Male,False,3.18,Business,Asian,640.0,5.0,Health Care,Reject
431,Male,False,3.33,STEM,,640.0,4.0,Consulting,Reject
432,Male,False,,STEM,White,710.0,6.0,Technology,Reject
433,Male,False,3.13,Humanities,White,580.0,,Consulting,Reject
434,Male,True,3.54,Business,,690.0,4.0,PE/VC,Admit
435,Female,False,,STEM,Asian,690.0,5.0,Health Care,Waitlist
436,Male,False,3.28,STEM,Asian,680.0,5.0,Other,Reject
437,Female,False,3.43,Humanities,White,770.0,5.0,Consulting,Admit
439,Male,False,3.37,Humanities,White,640.0,,Consulting,Reject
440,Male,False,,,White,630.0,5.0,Technology,Reject
441,Female,False,3.46,STEM,White,680.0,7.0,PE/VC,Admit
442,Male,True,3.25,Business,,670.0,5.0,Consulting,Reject
443,Female,False,3.25,STEM,White,620.0,4.0,Technology,Admit
444,Female,False,3.44,Humanities,Hispanic,740.0,5.0,Technology,Reject
445,Female,False,3.18,,White,570.0,5.0,Investment Management,Admit
446,Male,,3.22,STEM,,630.0,5.0,Investment Banking,Reject
447,Female,False,3.03,Business,Black,590.0,4.0,Consulting,Reject
448,Male,False,3.3,Business,Black,680.0,4.0,Investment Banking,Reject
449,Male,False,3.33,Business,White,660.0,5.0,Investment Banking,Reject
450,Male,False,3.47,Business,Asian,660.0,,Real Estate,Reject
451,Male,False,3.3,Humanities,Black,610.0,5.0,Consulting,Reject
452,Male,True,3.33,Business,,680.0,5.0,,Reject
453,Male,True,3.11,Business,,570.0,4.0,Technology,Reject
454,Male,False,3.21,Humanities,Asian,650.0,5.0,Nonprofit/Gov,Reject
455,Male,False,3.21,STEM,Black,650.0,6.0,Nonprofit/Gov,Reject
456,Male,False,3.27,Humanities,Black,650.0,6.0,Technology,Reject
457,Male,False,3.19,Business,White,650.0,5.0,Technology,Reject
458,Male,False,3.43,Humanities,Asian,640.0,4.0,Real Estate,Reject
459,Female,False,3.17,Business,Other,660.0,6.0,Technology,Admit
460,Male,False,3.4,Business,Asian,680.0,5.0,Consulting,Admit
461,Female,False,3.35,Humanities,Asian,660.0,3.0,PE/VC,Waitlist
462,Male,False,3.08,Humanities,White,690.0,5.0,PE/VC,Reject
463,Male,True,3.46,Business,,640.0,5.0,Real Estate,Reject
464,Male,False,3.28,Business,Asian,600.0,6.0,Investment Banking,Reject
465,Female,False,3.06,STEM,White,590.0,,Consulting,Admit
469,Female,False,3.36,Humanities,Asian,670.0,4.0,Other,Admit
470,Female,False,3.22,Humanities,White,670.0,6.0,Technology,Admit
471,Male,False,3.37,Humanities,Hispanic,720.0,6.0,Nonprofit/Gov,Admit
472,Female,False,3.17,Humanities,Black,630.0,6.0,Nonprofit/Gov,Reject
473,Male,False,3.48,Business,Black,690.0,5.0,Investment Banking,Admit
474,Female,False,3.34,STEM,Other,680.0,5.0,Technology,Admit
475,Female,False,3.18,,Hispanic,680.0,7.0,Consulting,Reject
477,Male,True,3.13,Humanities,,640.0,4.0,Financial Services,Reject
478,Male,False,3.44,Business,White,740.0,4.0,Technology,Reject
479,Male,False,3.24,STEM,Hispanic,620.0,5.0,PE/VC,Reject
480,Female,False,3.26,Humanities,Hispanic,670.0,5.0,Investment Banking,Reject
481,Male,True,3.3,STEM,,600.0,2.0,PE/VC,Reject
482,Female,True,3.21,STEM,,590.0,6.0,PE/VC,Admit
483,Female,True,3.28,Business,,600.0,6.0,Consulting,Admit
484,Female,False,3.27,Business,Other,580.0,5.0,Financial Services,Admit
485,Female,True,3.2,STEM,,610.0,5.0,Real Estate,Admit
486,,True,3.15,Business,,600.0,,Nonprofit/Gov,Reject
487,Male,False,3.54,Humanities,Hispanic,700.0,4.0,Media/Entertainment,Reject
488,Male,False,,Business,White,620.0,5.0,Technology,Reject
489,Male,True,3.48,STEM,,680.0,3.0,Consulting,Reject
490,,False,3.11,STEM,White,640.0,5.0,Nonprofit/Gov,Reject
491,Male,True,3.3,Business,,600.0,5.0,Consulting,Reject
492,Male,False,,Humanities,White,640.0,3.0,PE/VC,Reject
493,,False,3.11,Business,White,570.0,3.0,Nonprofit/Gov,Reject
494,Female,True,3.18,STEM,,620.0,4.0,,Admit
495,Male,False,3.15,Humanities,White,680.0,8.0,CPG,Reject
496,Male,False,3.33,STEM,Hispanic,640.0,5.0,PE/VC,Reject
497,,False,3.28,,White,680.0,4.0,PE/VC,Reject
498,Male,False,3.42,Business,White,720.0,3.0,PE/VC,Admit
499,Male,False,3.28,STEM,White,650.0,5.0,Financial Services,Reject
500,Male,False,3.06,STEM,Black,600.0,5.0,PE/VC,Reject
501,Female,False,3.12,Business,Black,650.0,3.0,Financial Services,Reject
502,Male,False,2.96,Humanities,Black,620.0,,PE/VC,Reject
503,Female,False,3.55,Business,Asian,640.0,6.0,Other,Waitlist
504,Female,False,3.37,Humanities,Black,640.0,,Technology,Reject
505,Male,True,3.27,STEM,,620.0,6.0,Consulting,Reject
506,Male,True,3.11,STEM,,590.0,5.0,Consulting,Reject
507,Female,False,3.33,STEM,White,660.0,5.0,Technology,Admit
509,Male,False,3.2,,Asian,650.0,6.0,PE/VC,Reject
510,Male,False,,Humanities,White,630.0,5.0,Technology,Reject
512,Female,True,3.47,Business,,,4.0,Investment Banking,Admit
513,Female,False,3.13,STEM,Asian,620.0,6.0,Nonprofit/Gov,Reject
514,,False,3.18,STEM,Asian,620.0,4.0,Consulting,Reject
515,Male,False,3.17,Business,Other,610.0,4.0,Consulting,Reject
516,Male,False,3.32,Humanities,White,630.0,5.0,Consulting,Reject
517,Male,True,3.31,,,700.0,4.0,Health Care,Reject
518,Female,True,3.23,Humanities,,,6.0,Consulting,Admit
519,Male,True,3.2,,,570.0,4.0,Real Estate,Reject
520,Female,False,3.18,Business,Black,600.0,5.0,,Reject
521,Male,False,3.32,Business,Asian,610.0,5.0,Nonprofit/Gov,Reject
522,Male,True,,Business,,690.0,6.0,Technology,Reject
523,Male,False,3.32,STEM,Hispanic,690.0,4.0,Financial Services,Reject
524,Male,True,3.16,STEM,,660.0,4.0,Technology,Reject
525,Male,True,3.33,Business,,720.0,4.0,Other,Reject
526,Male,False,3.04,Humanities,Hispanic,570.0,5.0,Nonprofit/Gov,Reject
527,Male,False,3.18,,Asian,670.0,5.0,Technology,Reject
528,Female,False,3.03,STEM,White,600.0,5.0,Financial Services,Admit
529,,,3.42,Humanities,Other,760.0,5.0,Other,Admit
530,Female,False,3.27,Humanities,Other,650.0,6.0,Investment Banking,Admit
531,Female,True,3.13,Business,,650.0,5.0,,Admit
532,Male,False,3.2,Business,Asian,610.0,5.0,PE/VC,Reject
533,Male,False,3.48,STEM,,690.0,5.0,Investment Banking,Reject
534,Female,True,3.19,Business,,590.0,6.0,Investment Banking,Admit
535,Female,False,3.35,Humanities,White,720.0,5.0,Investment Banking,Admit
536,Male,False,3.61,Business,Asian,690.0,5.0,Investment Banking,Reject
537,Male,False,3.23,STEM,Black,630.0,4.0,Retail,Reject
538,Male,False,3.35,Humanities,Asian,570.0,6.0,PE/VC,Reject
539,Male,False,3.03,STEM,White,570.0,4.0,PE/VC,Reject
540,Male,False,3.42,STEM,Asian,710.0,5.0,Other,Reject
542,Male,False,3.43,STEM,White,700.0,4.0,PE/VC,Reject
543,Male,False,3.33,Humanities,Hispanic,640.0,5.0,Technology,Reject
544,Male,True,3.15,STEM,,680.0,4.0,Technology,Reject
545,Male,False,3.25,Humanities,Hispanic,660.0,3.0,Nonprofit/Gov,Reject
546,Male,False,3.3,Humanities,Hispanic,780.0,5.0,Consulting,Reject
547,Male,False,3.0,Humanities,Other,570.0,4.0,Technology,Reject
548,Female,False,3.5,Humanities,White,680.0,6.0,Consulting,Admit
549,Male,,3.22,STEM,Black,700.0,4.0,Real Estate,Reject
550,Male,False,3.21,STEM,Asian,570.0,4.0,Other,Reject
551,Female,False,3.33,Business,White,630.0,5.0,Consulting,Waitlist
552,Female,False,2.93,Humanities,Asian,590.0,4.0,Nonprofit/Gov,Reject
553,Female,False,3.35,Humanities,White,640.0,5.0,Investment Banking,Waitlist
554,Male,False,3.27,Business,White,740.0,5.0,Financial Services,Reject
555,Male,False,3.33,Humanities,Black,620.0,5.0,Investment Banking,Reject
556,Female,True,3.23,Business,,680.0,,Investment Banking,Admit
557,Male,,3.26,Humanities,Hispanic,610.0,5.0,PE/VC,Reject
558,,True,3.04,Business,,,6.0,Nonprofit/Gov,Admit
559,,False,3.31,Humanities,,580.0,6.0,Investment Banking,Reject
560,Male,True,3.17,,,590.0,7.0,Financial Services,Reject
561,Male,False,3.31,STEM,Asian,680.0,6.0,Consulting,Reject
562,Male,,3.06,Business,,640.0,4.0,Consulting,Reject
563,Male,False,3.09,Humanities,White,570.0,5.0,Consulting,Reject
564,Female,True,3.36,STEM,,690.0,5.0,Other,Admit
565,Female,False,3.42,STEM,Black,690.0,7.0,PE/VC,Reject
566,Male,False,3.24,Humanities,Other,640.0,5.0,Other,Reject
567,Male,False,,Humanities,Black,,4.0,PE/VC,Reject
568,,False,3.15,Humanities,Black,570.0,4.0,Investment Management,Reject
569,Male,False,3.41,,White,660.0,4.0,Other,Reject
570,Female,False,2.89,Humanities,Black,590.0,6.0,Other,Reject
571,Male,False,3.37,STEM,Black,690.0,4.0,Investment Banking,Reject
572,Male,False,3.23,Business,White,630.0,4.0,Consulting,Reject
573,Male,True,3.29,Business,,670.0,4.0,,Reject
574,Female,False,,Business,White,630.0,4.0,Consulting,Waitlist
575,Male,True,3.04,Humanities,,580.0,,Consulting,Reject
576,Female,True,3.17,Humanities,,630.0,6.0,Investment Management,Admit
577,,False,3.38,Humanities,Asian,720.0,7.0,Technology,Reject
578,Male,False,3.23,Business,Asian,570.0,4.0,Technology,Reject
579,Male,False,3.46,Business,Hispanic,660.0,6.0,Technology,Admit
580,Male,False,3.39,Business,Asian,,5.0,Other,Reject
581,Male,False,3.32,Business,White,720.0,4.0,Nonprofit/Gov,Admit
582,Male,False,3.34,STEM,Black,670.0,,Nonprofit/Gov,Reject
583,Male,False,3.33,STEM,White,680.0,4.0,Investment Banking,Admit
584,Male,False,3.35,Business,White,660.0,3.0,Consulting,Admit
585,,True,3.35,STEM,,690.0,5.0,Other,Admit
586,Female,False,3.01,Business,Asian,570.0,5.0,Consulting,Reject
587,Female,False,3.02,STEM,Black,660.0,4.0,,Reject
588,Male,False,3.42,Humanities,Black,780.0,3.0,,Reject
589,Male,False,3.01,Humanities,Black,640.0,5.0,Consulting,Reject
590,Male,False,3.47,STEM,White,680.0,3.0,Nonprofit/Gov,Reject
591,Male,True,3.04,Business,,620.0,4.0,Nonprofit/Gov,Reject
592,Female,False,3.33,Humanities,White,700.0,4.0,Nonprofit/Gov,Admit
593,Male,False,3.44,Business,White,660.0,6.0,Consulting,Admit
594,Female,True,3.19,STEM,,700.0,5.0,Consulting,Admit
595,Male,False,3.07,Humanities,Asian,570.0,6.0,Consulting,Reject
596,Male,True,3.29,Business,,630.0,5.0,Financial Services,Reject
597,Male,False,3.27,STEM,,590.0,7.0,Nonprofit/Gov,Reject
598,Male,True,3.43,Humanities,,720.0,5.0,Nonprofit/Gov,Reject
599,Male,,3.15,Business,Asian,620.0,6.0,Real Estate,Reject
600,,True,3.06,STEM,,650.0,5.0,Nonprofit/Gov,Reject
601,Female,True,3.24,STEM,,660.0,5.0,Investment Management,Admit
602,Female,False,2.98,STEM,White,640.0,3.0,Other,Waitlist
603,Male,True,3.04,Business,,610.0,7.0,PE/VC,Reject
604,Female,False,3.31,STEM,Black,720.0,7.0,Technology,Admit
605,Female,False,3.25,Business,Black,630.0,6.0,Consulting,Reject
606,Male,False,2.99,Humanities,,630.0,5.0,Other,Reject
607,Female,True,3.0,Business,,630.0,3.0,Consulting,Admit
608,Male,False,3.4,Humanities,Hispanic,660.0,5.0,Technology,Reject
609,Female,False,3.17,Business,Asian,580.0,6.0,Nonprofit/Gov,Reject
610,,False,3.69,STEM,Asian,780.0,,Nonprofit/Gov,Admit
611,Male,False,2.79,Business,,600.0,5.0,Real Estate,Reject
612,Female,False,2.87,STEM,Asian,570.0,5.0,Technology,Reject
613,Male,False,3.09,Business,White,640.0,5.0,PE/VC,Reject
614,Male,False,3.16,STEM,White,650.0,7.0,Consulting,Reject
615,Female,False,3.22,Humanities,Black,660.0,5.0,Technology,Admit
616,Female,False,3.39,Humanities,Black,650.0,5.0,PE/VC,Reject
617,Male,True,3.46,Humanities,,680.0,5.0,Technology,Reject
618,Male,False,3.2,Business,Black,670.0,,Consulting,Reject
619,Male,False,2.88,Business,Other,570.0,5.0,Health Care,Reject
620,Male,False,3.51,Business,Asian,700.0,4.0,Consulting,Reject
621,Male,False,3.25,Business,Other,640.0,5.0,Technology,Reject
622,Female,False,3.4,Business,Hispanic,780.0,5.0,Technology,Admit
623,,False,3.2,STEM,Black,670.0,4.0,CPG,Reject
624,Male,False,2.95,STEM,Black,570.0,6.0,Consulting,Reject
625,Male,True,3.33,Humanities,,710.0,7.0,Health Care,Admit
626,Female,,3.07,STEM,,640.0,6.0,Real Estate,Admit
627,Male,True,3.12,,,720.0,4.0,Technology,Reject
628,Male,False,3.18,Business,,570.0,5.0,Health Care,Reject
629,Male,False,3.11,Humanities,Asian,610.0,6.0,Media/Entertainment,Reject
630,Male,False,3.11,STEM,Black,570.0,5.0,Investment Banking,Reject
631,Male,False,2.99,Humanities,White,580.0,3.0,Consulting,Reject
632,Male,True,3.38,Business,,740.0,6.0,Other,Reject
633,Female,False,3.08,Humanities,Hispanic,600.0,5.0,Health Care,Reject
634,Male,False,3.45,STEM,Asian,650.0,4.0,Energy,Reject
635,Male,False,3.51,Humanities,White,750.0,6.0,Technology,Reject
636,Male,True,3.29,Humanities,,690.0,4.0,PE/VC,Reject
637,Male,,3.4,STEM,Hispanic,700.0,5.0,Nonprofit/Gov,Reject
638,Male,True,3.36,STEM,,690.0,3.0,Consulting,Reject
639,Male,True,3.45,Humanities,,650.0,5.0,Financial Services,Reject
640,Male,False,3.48,STEM,,,6.0,Health Care,Reject
641,Female,True,3.14,Business,,590.0,5.0,PE/VC,Admit
642,Male,True,3.34,Business,,,5.0,Consulting,Admit
643,Female,False,3.43,Humanities,Black,630.0,4.0,CPG,Reject
644,Male,False,3.14,STEM,White,720.0,6.0,Technology,Reject
645,Male,True,,Business,,670.0,5.0,Financial Services,Reject
646,Male,True,3.0,Business,,620.0,5.0,Technology,Reject
647,Male,False,3.24,Business,Asian,640.0,4.0,Nonprofit/Gov,Reject
648,Female,,3.12,Humanities,,690.0,6.0,PE/VC,Admit
649,Male,False,3.37,Business,,680.0,4.0,Technology,Reject
650,,False,3.39,,Asian,690.0,6.0,Investment Banking,Reject
651,Male,False,3.32,Business,Black,610.0,6.0,Consulting,Reject
652,Male,True,3.33,Business,,690.0,3.0,Consulting,Admit
653,Male,True,3.29,STEM,,620.0,4.0,Consulting,Reject
654,Female,,3.23,,,640.0,4.0,Consulting,Admit
655,Male,True,3.12,Humanities,,630.0,5.0,Financial Services,Reject
656,Male,True,3.24,Humanities,,610.0,6.0,Consulting,Reject
657,Female,False,3.37,Humanities,Asian,670.0,4.0,Technology,Admit
658,Female,False,3.17,Business,Other,570.0,6.0,Other,Admit
659,Male,,3.12,Humanities,Other,680.0,6.0,,Reject
660,Male,True,3.21,Humanities,,660.0,5.0,Financial Services,Admit
661,Male,False,3.0,Business,White,600.0,5.0,Financial Services,Reject
662,Male,False,3.07,Business,Asian,600.0,6.0,PE/VC,Reject
663,Female,True,3.23,STEM,,650.0,4.0,Financial Services,Admit
664,Male,False,3.19,,White,680.0,5.0,Financial Services,Reject
665,Male,True,3.32,STEM,,710.0,5.0,Financial Services,Admit
666,Female,True,3.11,STEM,,650.0,4.0,Technology,Admit
667,Female,True,3.21,STEM,,630.0,4.0,PE/VC,Waitlist
668,Male,,3.28,STEM,Asian,590.0,7.0,Investment Management,Reject
669,Male,False,3.41,Business,Black,710.0,6.0,Health Care,Reject
670,Male,True,3.38,STEM,,630.0,5.0,Consulting,Reject
671,Male,,3.26,Business,White,,5.0,Health Care,Reject
672,Male,False,3.65,STEM,Hispanic,710.0,6.0,Financial Services,Admit
673,Male,False,3.27,STEM,White,650.0,4.0,Retail,Reject
674,Male,False,,Business,Other,690.0,5.0,PE/VC,Reject
675,Male,False,3.43,Business,Black,740.0,4.0,Financial Services,Reject
676,Male,False,3.22,STEM,Hispanic,690.0,3.0,Investment Management,Admit
677,Female,False,3.03,Humanities,Black,570.0,7.0,Consulting,Reject
678,Female,False,3.45,Humanities,White,690.0,4.0,Consulting,Waitlist
679,Female,True,3.26,STEM,,700.0,3.0,Other,Admit
680,Male,False,3.21,STEM,White,,6.0,Nonprofit/Gov,Reject
681,Female,,3.34,STEM,,700.0,,Consulting,Waitlist
682,Male,False,3.26,Business,White,740.0,6.0,Consulting,Admit
683,Female,False,3.37,Humanities,Black,650.0,4.0,Technology,Reject
684,Male,False,3.36,Humanities,White,630.0,6.0,Technology,Reject
685,Male,False,3.34,Business,White,680.0,5.0,Financial Services,Admit
686,Female,False,3.58,Business,Other,780.0,5.0,,Admit
687,Male,False,3.3,STEM,Asian,600.0,,,Reject
688,Male,False,3.1,Humanities,Hispanic,570.0,4.0,,Reject
689,Male,True,3.15,Business,,640.0,6.0,Consulting,Reject
690,Male,False,3.3,Humanities,White,680.0,6.0,Health Care,Reject
691,Male,True,3.49,Business,,,,Consulting,Reject
692,Male,True,3.15,Humanities,,610.0,5.0,Consulting,Reject
693,Male,True,3.26,Business,,,,Technology,Reject
694,Male,,2.96,Humanities,,590.0,5.0,Other,Reject
695,Male,True,3.38,Business,,650.0,6.0,Media/Entertainment,Reject
696,Male,False,3.32,Humanities,Hispanic,650.0,5.0,Health Care,Reject
697,Female,,3.36,Humanities,White,640.0,5.0,PE/VC,Waitlist
698,Male,True,3.19,Business,,650.0,4.0,Consulting,Reject
699,Male,False,3.27,Humanities,Black,620.0,6.0,PE/VC,Reject
700,Male,True,3.3,Humanities,,630.0,4.0,Investment Banking,Reject
701,Male,False,3.05,Humanities,Asian,630.0,5.0,Consulting,Reject
702,Male,False,3.5,Business,Asian,690.0,,Other,Reject
703,Male,False,3.56,Business,Black,670.0,6.0,Consulting,Reject
704,Female,False,3.28,Humanities,Other,650.0,6.0,PE/VC,Admit
705,Female,False,3.2,STEM,,630.0,6.0,Financial Services,Reject
706,Female,False,3.24,STEM,Asian,630.0,3.0,Investment Banking,Reject
707,Male,False,3.35,STEM,Asian,,4.0,Consulting,Reject
708,Male,False,3.2,Business,White,630.0,5.0,PE/VC,Reject
709,Male,True,3.52,Business,,660.0,3.0,Consulting,Waitlist
710,Female,False,3.2,Humanities,White,640.0,,Consulting,Waitlist
711,Male,False,,STEM,Asian,640.0,4.0,Retail,Reject
712,Female,False,3.51,Humanities,,690.0,4.0,Consulting,Admit
713,Male,False,3.25,STEM,White,650.0,6.0,Consulting,Reject
714,Male,False,3.09,Business,Asian,680.0,7.0,Consulting,Reject
715,Male,False,3.4,Humanities,Asian,700.0,4.0,Retail,Reject
716,Male,,2.93,Business,,570.0,5.0,Nonprofit/Gov,Reject
717,Female,False,3.44,STEM,White,650.0,3.0,Consulting,Waitlist
718,Male,False,3.27,STEM,Hispanic,700.0,6.0,Consulting,Reject
719,Male,False,3.26,STEM,Asian,690.0,4.0,Technology,Admit
720,Male,True,3.39,Business,,640.0,6.0,Consulting,Reject
721,Male,True,3.44,Business,,,3.0,Media/Entertainment,Reject
722,Male,False,3.26,STEM,Asian,710.0,6.0,Investment Management,Admit
723,Male,True,,Business,,590.0,5.0,Nonprofit/Gov,Reject
724,Male,True,3.19,Humanities,,630.0,5.0,Health Care,Reject
725,Male,False,3.18,STEM,White,680.0,4.0,PE/VC,Reject
726,Male,True,3.13,Humanities,,640.0,6.0,Nonprofit/Gov,Reject
727,Male,False,3.39,STEM,White,730.0,5.0,Financial Services,Reject
728,Male,False,3.24,Humanities,Hispanic,580.0,4.0,Investment Banking,Reject
729,Female,True,3.32,STEM,,640.0,6.0,Consulting,Waitlist
730,Male,False,2.89,Humanities,Asian,580.0,4.0,Technology,Reject
731,Male,False,3.22,Humanities,White,600.0,5.0,Technology,Reject
732,Female,True,3.42,Business,,,6.0,Financial Services,Waitlist
734,Male,False,3.3,Humanities,Asian,700.0,6.0,Nonprofit/Gov,Reject
735,Male,True,3.16,Business,,,5.0,Technology,Reject
736,Female,False,3.02,Business,Black,570.0,4.0,PE/VC,Reject
737,Male,False,3.18,Humanities,Black,660.0,4.0,Other,Reject
738,Male,False,3.36,Humanities,Asian,,3.0,Consulting,Reject
739,Male,False,3.19,Business,White,660.0,2.0,Technology,Reject
740,Female,False,3.28,Humanities,Hispanic,670.0,6.0,Investment Banking,Reject
741,Male,False,3.28,STEM,Black,610.0,5.0,,Reject
742,Male,,3.33,Business,Asian,640.0,5.0,Consulting,Reject
743,Male,False,3.18,Business,White,,4.0,Consulting,Reject
744,Male,False,3.35,STEM,White,650.0,5.0,Consulting,Reject
745,Male,False,3.01,STEM,,650.0,,Consulting,Reject
746,Male,False,2.98,,White,570.0,5.0,PE/VC,Reject
748,Male,True,3.31,Humanities,,670.0,4.0,CPG,Admit
749,Male,False,3.37,Humanities,White,700.0,4.0,Consulting,Admit
750,Male,True,3.29,Business,,730.0,5.0,Consulting,Reject
751,Male,False,3.29,STEM,Hispanic,750.0,6.0,PE/VC,Waitlist
752,Male,True,3.26,Humanities,,690.0,4.0,Health Care,Reject
753,Male,True,3.63,Business,,700.0,,Technology,Admit
754,Male,True,3.24,Humanities,,670.0,5.0,Other,Admit
755,Male,False,3.27,STEM,Asian,600.0,,Health Care,Reject
756,Female,False,3.45,Business,Asian,700.0,5.0,Other,Admit
757,Male,True,,Humanities,,670.0,4.0,Nonprofit/Gov,Reject
758,Male,True,3.18,Humanities,,620.0,4.0,Consulting,Reject
759,Male,False,3.31,Business,White,630.0,3.0,Consulting,Reject
760,Male,False,3.16,Humanities,Asian,720.0,6.0,Technology,Reject
761,Female,True,3.41,Humanities,,690.0,5.0,Consulting,Waitlist
762,Male,,3.1,Humanities,Black,630.0,6.0,Consulting,Reject
763,Male,False,3.22,Humanities,Asian,650.0,6.0,Consulting,Reject
764,Male,True,3.29,Business,,680.0,5.0,Health Care,Reject
765,Male,False,3.35,Humanities,Black,720.0,7.0,Consulting,Admit
766,Male,False,3.08,STEM,Black,570.0,,Nonprofit/Gov,Reject
768,Male,,,Humanities,White,770.0,6.0,PE/VC,Reject
769,,False,3.26,STEM,Black,670.0,6.0,Technology,Reject
770,Male,False,3.3,Humanities,Black,640.0,6.0,Nonprofit/Gov,Reject
771,Female,,3.07,Humanities,White,620.0,,Health Care,Waitlist
772,Male,False,3.08,STEM,Black,610.0,5.0,Nonprofit/Gov,Reject
774,Male,True,3.18,Humanities,,690.0,4.0,Consulting,Reject
775,Male,False,3.15,Humanities,Black,640.0,5.0,Investment Management,Reject
776,Male,True,,Humanities,,570.0,3.0,Consulting,Reject
777,Male,False,3.18,Business,Black,610.0,5.0,Other,Reject
778,Male,True,3.31,Humanities,,710.0,5.0,Health Care,Reject
